Customer ID,Full Name,Country,Country Code,City,Gender,Ethnicity,Business Unit,Product Category,Product,Purchage Amount,Price,Qty,Discount,Total Price,GST Rate,Shipment mode
US389,Nora Nelson,United States,US,Columbus,Female,Caucasian,B2C,Home Appliance,Fridge,7625,30500,2,7%,56730,18%,Air
US390,Maverick Li,United States,US,Austin,Male,Asian,B2C,Home Appliance,Vacuum Cleaner,884,3400,2,13%,5916,18%,Air
US391,Ian Barnes,United States,US,Miami,Male,Caucasian,B2C,Home Appliance,Fridge,11718,37800,1,11%,33642,18%,Air
US392,Athena Vu,United States,US,Miami,Female,Asian,B2C,Office Equipment,Mircowave,3807,14100,2,6%,26508,18%,Air
US393,Ruby Washington,United States,US,Seattle,Female,Black,B2C,Office Equipment,Coffee Vender Machin,17056,53300,3,3%,155103,18%,Air
US394,Bella Butler,United States,US,Seattle,Female,Black,B2B,Home Appliance,Dishwasher,5957,25900,21,31%,375291,18%,Air
US395,Kinsley Henry,United States,US,Miami,Female,Black,B2B,Home Appliance,waching machine,12960,43200,19,43%,467856,28%,Air
BR92,Kennedy Romero,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Office Equipment,Printer,5460,21000,2,13%,36540,18%,Air
CH147,Zoe Do,China,CH,Beijing,Female,Asian,B2C,Office Equipment,Oven,5728,17900,2,3%,34726,18%,Air
US396,Everett Khan,United States,US,Chicago,Male,Asian,B2B,Home Appliance,Vacuum Cleaner,1332,3700,36,41%,78588,18%,Air
US397,Anna Han,United States,US,Austin,Female,Asian,B2C,Office Equipment,Oven,4200,15000,2,8%,27600,18%,Air
CH148,Leilani Sharma,China,CH,Chengdu,Female,Asian,B2C,Home Appliance,Mircowave,5476,14800,3,1%,43956,18%,Air
US398,Jordan Cho,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,Air Purifier,4617,17100,3,11%,45657,18%,Air
US399,Nova Williams,United States,US,Miami,Female,Black,B2B,Office Equipment,Telephone,682,2200,37,34%,53724,18%,Air
US400,Scarlett Hill,United States,US,Columbus,Female,Black,B2C,Home Appliance,Mircowave,2240,11200,1,8%,10304,18%,Air
US401,Dominic Scott,United States,US,Phoenix,Male,Caucasian,B2C,Office Equipment,Coffee Vender Machin,9120,45600,1,4%,43776,18%,Air
US402,Anthony Marquez,United States,US,Columbus,Male,Latino,B2C,Office Equipment,Telephone,1240,4000,2,9%,7280,18%,Air
US403,Elena Patterson,United States,US,Chicago,Female,Black,B2C,Office Equipment,Coffee Vender Machin,11781,56100,1,2%,54978,18%,Air
US404,Madison Nelson,United States,US,Miami,Female,Caucasian,B2C,Home Appliance,Oven,3725,14900,3,15%,37995,18%,Air
US405,William Walker,United States,US,Columbus,Male,Black,B2C,Home Appliance,Oven,3549,9100,1,14%,7826,18%,Air
US406,Lincoln Wong,United States,US,Columbus,Male,Asian,B2C,Home Appliance,TV,12256,38300,2,9%,69706,18%,Air
CH149,James Huang,China,CH,Beijing,Male,Asian,B2C,Home Appliance,Oven,4466,20300,3,10%,54810,18%,Air
US407,Emery Ford,United States,US,Austin,Female,Caucasian,B2C,Home Appliance,TV,10998,42300,1,4%,40608,18%,Air
US408,Paisley Trinh,United States,US,Austin,Female,Asian,B2B,Home Appliance,Dishwasher,9683,42100,46,46%,1045764,18%,Air
US409,Hudson Williams,United States,US,Austin,Male,Black,B2C,Home Appliance,TV,37128,95200,1,1%,94248,18%,Air
CH150,Harper Phan,China,CH,Shanghai,Female,Asian,B2C,Office Equipment,Desktop,6086,17900,2,12%,31504,18%,Air
US410,Madeline Allen,United States,US,Seattle,Female,Caucasian,B2C,Home Appliance,TV,18408,70800,2,10%,127440,18%,Air
US411,Charles Moore,United States,US,Miami,Male,Black,B2C,Office Equipment,Coffee Vender Machin,21944,84400,1,8%,77648,18%,Air
CH151,Lincoln Fong,China,CH,Chongqing,Male,Asian,B2C,Office Equipment,Laptop,31450,85000,1,0%,85000,18%,Air
BR93,Isla Guzman,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Home Appliance,Dishwasher,10780,53900,1,6%,50666,18%,Air
US412,Hailey Foster,United States,US,Chicago,Female,Black,B2C,Home Appliance,Mircowave,1700,6800,3,13%,17748,18%,Air
US413,Hudson Hill,United States,US,Austin,Male,Caucasian,B2C,Office Equipment,Desktop,8528,32800,2,13%,57072,18%,Air
US414,Wyatt Li,United States,US,Chicago,Male,Asian,B2C,Home Appliance,Fridge,11550,55000,2,6%,103400,18%,Air
US415,Maverick Henry,United States,US,Chicago,Male,Caucasian,B2C,Home Appliance,Fridge,6536,17200,2,15%,29240,18%,Air
US416,Xavier Jackson,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Printer,2880,14400,2,5%,27360,18%,Air
US417,Christian Medina,United States,US,Columbus,Male,Latino,B2C,Home Appliance,Fridge,4708,21400,3,6%,60348,18%,Air
US418,Autumn Leung,United States,US,Chicago,Female,Asian,B2B,Office Equipment,Oven,4407,11300,34,48%,199784,18%,Air
US419,Robert Vazquez,United States,US,Austin,Male,Latino,B2C,Office Equipment,Coffee Vender Machin,15444,46800,2,2%,91728,18%,Air
US420,Aria Roberts,United States,US,Seattle,Female,Caucasian,B2C,Home Appliance,AC,32427,120100,1,15%,102085,28%,Air
US421,Axel Johnson,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,Oven,1767,5700,2,10%,10260,18%,Air
BR94,Madeline Garcia,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Home Appliance,Oven,3861,11700,3,10%,31590,18%,Air
US422,Christopher Chung,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,Dishwasher,9758,28700,1,12%,25256,18%,Air
US423,Eliana Turner,United States,US,Austin,Female,Black,B2C,Office Equipment,Telephone,780,2600,2,9%,4732,18%,Air
CH152,Daniel Shah,China,CH,Beijing,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,14448,51600,3,13%,134676,18%,Air
US424,Penelope Gonzalez,United States,US,Phoenix,Female,Latino,B2C,Office Equipment,Printer,11840,32000,2,14%,55040,18%,Air
US425,Mila Allen,United States,US,Miami,Female,Caucasian,B2C,Home Appliance,Mircowave,2106,7800,3,1%,23166,18%,Air
US426,Emilia Chu,United States,US,Austin,Female,Asian,B2B,Office Equipment,Printer,8730,29100,14,35%,264810,18%,Air
US427,Emily Clark,United States,US,Miami,Female,Caucasian,B2B,Home Appliance,TV,13650,65000,17,42%,640900,18%,Air
US428,Roman King,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Telephone,1392,4800,3,3%,13968,18%,Air
US429,Emery Do,United States,US,Columbus,Female,Asian,B2C,Home Appliance,waching machine,23859,72300,3,6%,203886,28%,Air
US430,Autumn Thao,United States,US,Phoenix,Female,Asian,B2C,Office Equipment,Desktop,10836,30100,1,2%,29498,18%,Air
US431,Naomi Coleman,United States,US,Phoenix,Female,Caucasian,B2C,Home Appliance,Mircowave,4445,12700,1,12%,11176,18%,Air
CH153,Cora Zheng,China,CH,Chengdu,Female,Asian,B2C,Home Appliance,AC,26225,104900,3,15%,267495,28%,Air
US432,Ayla Daniels,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Oven,3486,16600,1,14%,14276,18%,Air
US433,Allison Daniels,United States,US,Phoenix,Female,Caucasian,B2C,Home Appliance,TV,54540,151500,2,8%,278760,18%,Air
US434,Mateo Harris,United States,US,Columbus,Male,Caucasian,B2C,Home Appliance,Fridge,9828,27300,3,12%,72072,18%,Air
US435,Samantha Rogers,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Printer,8466,24900,1,9%,22659,18%,Air
US436,Julian Lee,United States,US,Seattle,Male,Asian,B2C,Home Appliance,Mircowave,3213,11900,1,11%,10591,18%,Air
US437,Nicholas Avila,United States,US,Austin,Male,Latino,B2C,Home Appliance,Dishwasher,17952,54400,2,15%,92480,18%,Air
US438,Hailey Watson,United States,US,Columbus,Female,Black,B2C,Office Equipment,Mircowave,1683,5100,3,2%,14994,18%,Air
US439,Willow Woods,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Oven,2620,13100,1,10%,11790,18%,Air
US440,Alexander Gonzales,United States,US,Phoenix,Male,Latino,B2C,Home Appliance,Oven,4440,18500,1,0%,18500,18%,Air
BR95,Aiden Gonzales,Brazil,BR,Sao Paulo,Male,Latino,B2C,Home Appliance,AC,42862,147800,3,5%,421230,28%,Air
US441,Joshua Chin,United States,US,Phoenix,Male,Asian,B2C,Home Appliance,Fridge,7524,19800,2,15%,33660,18%,Air
US442,Paisley Hall,United States,US,Columbus,Female,Caucasian,B2C,Home Appliance,Mircowave,2112,6400,2,2%,12544,18%,Air
US443,Allison Leung,United States,US,Austin,Female,Asian,B2C,Office Equipment,Desktop,3910,11500,3,11%,30705,18%,Air
US444,Hannah Mejia,United States,US,Austin,Female,Latino,B2B,Office Equipment,Mircowave,4095,11700,26,39%,185562,18%,Air
CH154,Elizabeth Huang,China,CH,Beijing,Female,Asian,B2C,Home Appliance,Mircowave,2418,9300,3,14%,23994,18%,Air
US445,Abigail Garza,United States,US,Seattle,Female,Latino,B2C,Office Equipment,Oven,5100,15000,3,10%,40500,18%,Air
CH155,Raelynn Lu,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,Fridge,5796,16100,2,6%,30268,18%,Air
CH156,Charles Luu,China,CH,Shanghai,Male,Asian,B2C,Home Appliance,TV,28776,119900,3,15%,305745,18%,Air
BR96,Lydia Espinoza,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,TV,32860,106000,1,7%,98580,18%,Air
US446,Adeline Thao,United States,US,Seattle,Female,Asian,B2C,Office Equipment,Telephone,1333,4300,2,2%,8428,18%,Air
US447,Kinsley Dixon,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Printer,20128,54400,3,11%,145248,18%,Air
US448,Natalia Vu,United States,US,Columbus,Female,Asian,B2B,Office Equipment,Printer,14703,50700,42,37%,1341522,18%,Air
CH157,Julia Mai,China,CH,Shanghai,Female,Asian,B2B,Office Equipment,Laptop,26949,69100,43,31%,2050197,18%,Raod
US449,Camila Evans,United States,US,Miami,Female,Black,B2B,Office Equipment,Desktop,2420,12100,31,45%,206305,18%,Air
US450,Everly Lai,United States,US,Chicago,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1320,4400,2,12%,7744,18%,Air
CH158,Adam He,China,CH,Beijing,Male,Asian,B2B,Office Equipment,Coffee Vender Machin,31668,81200,16,46%,701568,18%,Raod
US451,Vivian Hunter,United States,US,Seattle,Female,Black,B2C,Home Appliance,Oven,4200,20000,3,15%,51000,18%,Air
BR97,Lucy Avila,Brazil,BR,Sao Paulo,Female,Latino,B2B,Home Appliance,Vacuum Cleaner,1260,3500,36,33%,84420,18%,Air
US452,Eliana Li,United States,US,Miami,Female,Asian,B2C,Home Appliance,Dishwasher,8118,36900,3,8%,101844,18%,Air
US453,Logan Mitchell,United States,US,Columbus,Male,Caucasian,B2B,Home Appliance,TV,41441,142900,17,31%,1676217,18%,Air
US454,Dominic Dinh,United States,US,Chicago,Male,Asian,B2C,Home Appliance,TV,54075,154500,3,5%,440325,18%,Air
US455,Lucas Daniels,United States,US,Chicago,Male,Black,B2C,Home Appliance,waching machine,9828,46800,3,4%,134784,28%,Air
US456,Andrew Holmes,United States,US,Miami,Male,Black,B2B,Office Equipment,Telephone,858,3900,27,34%,69498,18%,Air
US457,Julia Sandoval,United States,US,Miami,Female,Latino,B2C,Home Appliance,Vacuum Cleaner,1248,3900,1,9%,3549,18%,Air
BR98,Kennedy Vargas,Brazil,BR,Manaus,Female,Latino,B2B,Office Equipment,Desktop,8020,40100,50,50%,1002500,18%,Air
US458,Thomas Williams,United States,US,Columbus,Male,Caucasian,B2C,Home Appliance,Dishwasher,10185,29100,3,3%,84681,18%,Air
CH159,Raelynn Hong,China,CH,Beijing,Female,Asian,B2C,Home Appliance,TV,36746,96700,2,12%,170192,18%,Air
US459,Eli Reed,United States,US,Miami,Male,Caucasian,B2B,Home Appliance,Vacuum Cleaner,1085,3100,46,45%,78430,18%,Air
US460,Lyla Yoon,United States,US,Austin,Female,Asian,B2C,Office Equipment,Desktop,4212,15600,2,10%,28080,18%,Air
US461,Hannah White,United States,US,Phoenix,Female,Caucasian,B2C,Home Appliance,Fridge,7752,32300,3,11%,86241,18%,Air
CH160,Theodore Xi,China,CH,Shanghai,Male,Asian,B2B,Office Equipment,Coffee Vender Machin,29760,93000,13,33%,810030,18%,Raod
US462,Ezra Liang,United States,US,Miami,Male,Asian,B2C,Home Appliance,TV,41028,157800,1,4%,151488,18%,Air
CH161,Grayson Yee,China,CH,Beijing,Male,Asian,B2C,Office Equipment,Telephone,1035,4500,2,15%,7650,18%,Air
US463,Eli Richardson,United States,US,Seattle,Male,Caucasian,B2B,Home Appliance,Oven,2950,11800,21,38%,153636,18%,Air
CH162,Audrey Lee,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1215,4500,1,13%,3915,18%,Air
US464,Jameson Allen,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,waching machine,4998,23800,2,5%,45220,28%,Air
US465,Eliza Chen,United States,US,Austin,Female,Asian,B2C,Home Appliance,waching machine,4578,21800,1,2%,21364,28%,Air
US466,Lyla Chen,United States,US,Chicago,Female,Asian,B2C,Home Appliance,Oven,5400,13500,1,15%,11475,18%,Air
US467,Emily Doan,United States,US,Phoenix,Female,Asian,B2C,Home Appliance,Fridge,16080,40200,1,8%,36984,18%,Air
CH163,Jack Mai,China,CH,Chengdu,Male,Asian,B2B,Office Equipment,Printer,3575,14300,19,33%,182039,18%,Raod
US468,Grayson Turner,United States,US,Chicago,Male,Caucasian,B2C,Home Appliance,Oven,5400,20000,1,6%,18800,18%,Air
CH164,Ivy Tang,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,Oven,4824,13400,2,3%,25996,18%,Air
US469,Robert Zhang,United States,US,Phoenix,Male,Asian,B2C,Office Equipment,Oven,2700,10800,2,4%,20736,18%,Air
BR99,Eva Alvarado,Brazil,BR,Sao Paulo,Female,Latino,B2B,Home Appliance,AC,23184,64400,10,42%,373520,28%,Air
CH165,Abigail Vang,China,CH,Chengdu,Female,Asian,B2B,Home Appliance,waching machine,8016,33400,45,33%,1007010,28%,Raod
US470,Claire Adams,United States,US,Phoenix,Female,Black,B2B,Office Equipment,Laptop,15606,57800,48,44%,1553664,18%,Air
BR100,Theodore Marquez,Brazil,BR,Sao Paulo,Male,Latino,B2C,Office Equipment,Coffee Vender Machin,17584,62800,2,9%,114296,18%,Air
US471,Hunter Nunez,United States,US,Seattle,Male,Latino,B2B,Office Equipment,Desktop,16320,40800,26,48%,551616,18%,Air
US472,Charles Henderson,United States,US,Austin,Male,Caucasian,B2C,Home Appliance,Vacuum Cleaner,975,3900,3,2%,11466,18%,Air
US473,Camila Cortez,United States,US,Phoenix,Female,Latino,B2C,Home Appliance,TV,10255,29300,2,10%,52740,18%,Air
US474,Aaron Garza,United States,US,Columbus,Male,Latino,B2C,Home Appliance,Fridge,9168,38200,1,7%,35526,18%,Air
US475,Jose Singh,United States,US,Columbus,Male,Asian,B2C,Home Appliance,Mircowave,1820,5200,1,7%,4836,18%,Air
US476,Gabriel Joseph,United States,US,Miami,Male,Caucasian,B2B,Home Appliance,waching machine,26910,69000,49,49%,1724310,28%,Air
BR101,Natalia Santos,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,Fridge,6624,18400,2,14%,31648,18%,Air
US477,Dylan Wilson,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,Fridge,13299,34100,1,9%,31031,18%,Air
BR102,Robert Alvarez,Brazil,BR,Manaus,Male,Latino,B2B,Home Appliance,Oven,2850,11400,45,46%,277020,18%,Air
BR103,Samantha Chavez,Brazil,BR,Manaus,Female,Latino,B2B,Office Equipment,Coffee Vender Machin,20526,93300,22,41%,1211034,18%,Air
US478,Samuel Bailey,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,Mircowave,4953,12700,2,15%,21590,18%,Air
BR104,Ezekiel Delgado,Brazil,BR,Manaus,Male,Latino,B2B,Office Equipment,Coffee Vender Machin,31228,84400,37,32%,2123504,18%,Air
US479,Benjamin Ramirez,United States,US,Chicago,Male,Latino,B2C,Office Equipment,Printer,16709,53900,1,4%,51744,18%,Air
US480,Anthony Carter,United States,US,Columbus,Male,Caucasian,B2C,Home Appliance,Oven,7585,20500,1,1%,20295,18%,Air
US481,Ethan Tang,United States,US,Chicago,Male,Asian,B2B,Office Equipment,Mircowave,2900,10000,21,36%,134400,18%,Air
US482,Sebastian Rogers,United States,US,Miami,Male,Caucasian,B2B,Office Equipment,Laptop,26845,76700,39,47%,1585389,18%,Air
US483,Miles Thao,United States,US,Columbus,Male,Asian,B2C,Office Equipment,Laptop,20940,69800,3,0%,209400,18%,Air
CH166,William Cao,China,CH,Beijing,Male,Asian,B2C,Home Appliance,TV,55459,178900,2,10%,322020,18%,Air
CH167,Leo Hsu,China,CH,Chongqing,Male,Asian,B2B,Home Appliance,waching machine,7106,32300,37,48%,621452,28%,Raod
US484,Avery Grant,United States,US,Chicago,Female,Caucasian,B2C,Office Equipment,Oven,2000,10000,1,10%,9000,18%,Air
CH168,Penelope Fong,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1240,4000,1,1%,3960,18%,Air
US485,Vivian Thao,United States,US,Chicago,Female,Asian,B2C,Home Appliance,Fridge,21440,53600,2,15%,91120,18%,Air
BR105,Eva Estrada,Brazil,BR,Sao Paulo,Female,Latino,B2C,Office Equipment,Laptop,19635,59500,3,2%,174930,18%,Air
BR106,Emma Luna,Brazil,BR,Manaus,Female,Latino,B2C,Home Appliance,Oven,2997,11100,2,9%,20202,18%,Air
CH169,Charlotte Wu,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,TV,63294,191800,1,15%,163030,18%,Air
CH170,Vivian Chu,China,CH,Shanghai,Female,Asian,B2B,Office Equipment,Coffee Vender Machin,21400,85600,31,48%,1379872,18%,Raod
US486,Jayden Williams,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Telephone,620,3100,1,13%,2697,18%,Air
US487,Amelia Bell,United States,US,Seattle,Female,Caucasian,B2C,Office Equipment,Printer,5520,13800,1,11%,12282,18%,Air
US488,Addison Mehta,United States,US,Columbus,Female,Asian,B2C,Office Equipment,Laptop,18352,49600,1,14%,42656,18%,Air
US489,Alexander Jackson,United States,US,Columbus,Male,Caucasian,B2C,Home Appliance,Fridge,10548,29300,1,7%,27249,18%,Air
CH171,Everly Lin,China,CH,Chongqing,Female,Asian,B2B,Home Appliance,AC,33504,104700,44,44%,2579808,28%,Raod
US490,Lyla Stewart,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Printer,12456,51900,3,6%,146358,18%,Air
US491,Brooklyn Ruiz,United States,US,Phoenix,Female,Latino,B2B,Office Equipment,Printer,6394,27800,36,35%,650520,18%,Air
US492,Skylar Evans,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Coffee Vender Machin,18180,60600,2,12%,106656,18%,Air
US493,Lincoln Huynh,United States,US,Austin,Male,Asian,B2C,Office Equipment,Desktop,8940,44700,1,4%,42912,18%,Air
US494,Hazel Griffin,United States,US,Phoenix,Female,Caucasian,B2B,Home Appliance,Oven,1742,6700,47,43%,179493,18%,Air
BR107,Charles Gonzalez,Brazil,BR,Rio de Janerio,Male,Latino,B2C,Home Appliance,Air Purifier,6975,27900,2,4%,53568,18%,Air
US495,Leah Patterson,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Oven,4420,17000,1,13%,14790,18%,Air
CH172,Avery Sun,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,Vacuum Cleaner,1080,3600,2,7%,6696,18%,Air
US496,Isaac Yoon,United States,US,Chicago,Male,Asian,B2C,Home Appliance,Oven,4508,16100,3,5%,45885,18%,Air
US497,Isabella Bui,United States,US,Miami,Female,Asian,B2C,Home Appliance,TV,14850,45000,2,1%,89100,18%,Air
CH173,Gabriel Zhou,China,CH,Chongqing,Male,Asian,B2C,Office Equipment,Desktop,8764,31300,2,6%,58844,18%,Air
CH174,Jack Vu,China,CH,Chengdu,Male,Asian,B2C,Home Appliance,Oven,6171,18700,1,3%,18139,18%,Air
US498,Valentina Moua,United States,US,Columbus,Female,Asian,B2C,Office Equipment,Printer,6641,22900,1,2%,22442,18%,Air
CH175,Quinn Trinh,China,CH,Beijing,Female,Asian,B2C,Home Appliance,Mircowave,5400,15000,2,6%,28200,18%,Air
US499,Caroline Nelson,United States,US,Columbus,Female,Black,B2C,Home Appliance,Vacuum Cleaner,1288,4600,2,8%,8464,18%,Air
US500,Miles Dang,United States,US,Miami,Male,Asian,B2B,Office Equipment,Desktop,9690,28500,39,33%,744705,18%,Air
US501,Leah Bryant,United States,US,Austin,Female,Caucasian,B2C,Home Appliance,Dishwasher,10287,38100,1,12%,33528,18%,Air
US502,Henry Jung,United States,US,Austin,Male,Asian,B2C,Office Equipment,Telephone,1394,4100,3,3%,11931,18%,Air
US503,Benjamin Mai,United States,US,Phoenix,Male,Asian,B2C,Office Equipment,Printer,15120,54000,3,4%,155520,18%,Air
US504,Anna Han,United States,US,Chicago,Female,Asian,B2C,Home Appliance,TV,48006,177800,1,7%,165354,18%,Air
CH176,Ariana Kim,China,CH,Chengdu,Female,Asian,B2C,Office Equipment,Printer,4209,18300,1,5%,17385,18%,Air
US505,Alice Tran,United States,US,Seattle,Female,Asian,B2C,Office Equipment,Coffee Vender Machin,33115,89500,2,15%,152150,18%,Air
CH177,Hailey Song,China,CH,Chongqing,Female,Asian,B2C,Home Appliance,waching machine,17395,49700,2,7%,92442,28%,Air
BR108,Lydia Morales,Brazil,BR,Manaus,Female,Latino,B2C,Office Equipment,Desktop,11592,41400,2,13%,72036,18%,Air
US506,Liam Sanders,United States,US,Seattle,Male,Caucasian,B2C,Home Appliance,Air Purifier,8820,24500,1,7%,22785,18%,Air
BR109,Luke Sanchez,Brazil,BR,Sao Paulo,Male,Latino,B2C,Office Equipment,Laptop,8339,26900,3,9%,73437,18%,Air
CH178,Grace Sun,China,CH,Shanghai,Female,Asian,B2C,Office Equipment,Desktop,7371,35100,2,3%,68094,18%,Air
US507,Ezra Banks,United States,US,Chicago,Male,Caucasian,B2C,Office Equipment,Coffee Vender Machin,19000,47500,1,11%,42275,18%,Air
US508,Jayden Kang,United States,US,Seattle,Male,Asian,B2C,Home Appliance,waching machine,16100,80500,3,6%,227010,28%,Air
US509,Skylar Shah,United States,US,Phoenix,Female,Asian,B2B,Office Equipment,Printer,6604,25400,22,35%,363220,18%,Air
CH179,Sebastian Le,China,CH,Beijing,Male,Asian,B2C,Office Equipment,Printer,10640,30400,3,8%,83904,18%,Air
US510,Luca Nelson,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Laptop,10989,33300,3,10%,89910,18%,Air
US511,Riley Ramirez,United States,US,Chicago,Female,Latino,B2C,Office Equipment,Desktop,9700,38800,1,13%,33756,18%,Air
CH180,Jaxon Fong,China,CH,Beijing,Male,Asian,B2C,Office Equipment,Laptop,10656,44400,3,7%,123876,18%,Air
US512,Kayden Jordan,United States,US,Phoenix,Male,Caucasian,B2C,Office Equipment,Oven,5976,16600,2,3%,32204,18%,Air
US513,Alexander James,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Printer,12375,37500,2,4%,72000,18%,Air
CH181,Connor Luu,China,CH,Chengdu,Male,Asian,B2C,Office Equipment,Oven,5700,15000,2,11%,26700,18%,Air
US514,Christopher Lam,United States,US,Columbus,Male,Asian,B2C,Office Equipment,Mircowave,1584,4800,2,7%,8928,18%,Air
US515,Sophie Owens,United States,US,Seattle,Female,Caucasian,B2C,Home Appliance,Oven,7486,19700,2,2%,38612,18%,Air
BR110,Addison Perez,Brazil,BR,Sao Paulo,Female,Latino,B2C,Home Appliance,Air Purifier,9821,42700,2,5%,81130,18%,Air
US516,Hadley Dang,United States,US,Austin,Female,Asian,B2C,Home Appliance,waching machine,21423,57900,1,9%,52689,28%,Air
US517,Ethan Mehta,United States,US,Phoenix,Male,Asian,B2B,Office Equipment,Telephone,480,1500,44,39%,40260,18%,Air
US518,Madison Her,United States,US,Seattle,Female,Asian,B2C,Home Appliance,Air Purifier,12015,44500,3,4%,128160,18%,Air
US519,Savannah Singh,United States,US,Seattle,Female,Asian,B2C,Office Equipment,Laptop,14616,52200,2,2%,102312,18%,Air
US520,Nevaeh Hsu,United States,US,Phoenix,Female,Asian,B2C,Office Equipment,Mircowave,3180,10600,3,5%,30210,18%,Air
US521,Jordan Zhu,United States,US,Seattle,Male,Asian,B2C,Home Appliance,Air Purifier,5735,18500,3,11%,49395,18%,Air
BR111,Jackson Navarro,Brazil,BR,Sao Paulo,Male,Latino,B2C,Home Appliance,Mircowave,3729,11300,3,4%,32544,18%,Air
US522,Sadie Patterson,United States,US,Seattle,Female,Caucasian,B2C,Office Equipment,Oven,3108,14800,1,11%,13172,18%,Air
US523,Christopher Butler,United States,US,Miami,Male,Caucasian,B2C,Office Equipment,Desktop,10800,43200,2,14%,74304,18%,Air
BR112,Penelope Rodriguez,Brazil,BR,Rio de Janerio,Female,Latino,B2C,Home Appliance,waching machine,13860,42000,3,11%,112140,28%,Air
US524,Emily Lau,United States,US,Phoenix,Female,Asian,B2C,Home Appliance,TV,20539,89300,2,15%,151810,18%,Air
US525,Sophie Oh,United States,US,Miami,Female,Asian,B2C,Home Appliance,Mircowave,2380,7000,1,5%,6650,18%,Air
US526,Chloe Allen,United States,US,Seattle,Female,Caucasian,B2B,Office Equipment,Mircowave,1672,7600,48,49%,186048,18%,Air
US527,Caleb Nelson,United States,US,Columbus,Male,Caucasian,B2C,Office Equipment,Desktop,2415,10500,1,10%,9450,18%,Air
US528,Oliver Moua,United States,US,Seattle,Male,Asian,B2C,Office Equipment,Coffee Vender Machin,24080,60200,2,10%,108360,18%,Air
CH182,Wesley Doan,China,CH,Shanghai,Male,Asian,B2C,Home Appliance,Mircowave,2546,6700,2,14%,11524,18%,Air
US529,Nova Hsu,United States,US,Phoenix,Female,Asian,B2C,Office Equipment,Oven,6916,18200,1,5%,17290,18%,Air
BR113,Levi Moreno,Brazil,BR,Manaus,Male,Latino,B2C,Office Equipment,Printer,9801,36300,2,8%,66792,18%,Air
CH183,Gianna Ha,China,CH,Chongqing,Female,Asian,B2B,Office Equipment,Telephone,468,1800,27,45%,26730,18%,Raod
BR114,Lillian Gonzales,Brazil,BR,Manaus,Female,Latino,B2C,Home Appliance,Dishwasher,14105,40300,3,2%,118482,18%,Air
US530,Ezra Singh,United States,US,Austin,Male,Asian,B2C,Home Appliance,Mircowave,4455,13500,2,6%,25380,18%,Air
CH184,Audrey Patel,China,CH,Shanghai,Female,Asian,B2C,Home Appliance,Mircowave,2740,13700,3,6%,38634,18%,Air
CH185,Brooklyn Cho,China,CH,Chengdu,Female,Asian,B2C,Office Equipment,Telephone,800,2500,2,14%,4300,18%,Air
US531,Piper Ramos,United States,US,Miami,Female,Latino,B2C,Home Appliance,Oven,3480,12000,3,15%,30600,18%,Air
US532,Eleanor Williams,United States,US,Chicago,Female,Caucasian,B2C,Office Equipment,Desktop,9538,25100,3,5%,71535,18%,Air
US533,Melody Grant,United States,US,Seattle,Female,Caucasian,B2B,Home Appliance,Fridge,3675,14700,13,35%,124215,18%,Air
US534,Paisley Sanders,United States,US,Miami,Female,Caucasian,B2C,Office Equipment,Printer,5236,23800,2,8%,43792,18%,Air
US535,Santiago F Gray,United States,US,Chicago,Male,Caucasian,B2C,Home Appliance,Air Purifier,9750,32500,3,5%,92625,18%,Air
US536,Josephine Richardson,United States,US,Austin,Female,Caucasian,B2C,Office Equipment,Printer,4060,14000,3,14%,36120,18%,Air
